ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,          U-U3
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,288,-10.7335,5,14.4497,NA,NA,,3.8202,-0.765805,-0.00603134,3.74265
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,289,-10.7335,5.5,14.4497,NA,NA,,3.86156,-0.765923,-0.00786206,3.78484
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,290,-10.7335,6,14.4497,NA,NA,,3.90689,-0.766084,-0.0100423,3.83103
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,291,-10.7335,6.5,14.4497,NA,NA,,3.95623,-0.7663,-0.0126102,3.88129
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,292,-10.7335,7,14.4497,NA,NA,,4.00972,-0.766581,-0.0156108,3.93573
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,293,-10.7335,7.5,14.4497,NA,NA,,4.06747,-0.76694,-0.0190978,3.99447
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,294,-10.7335,8,14.4497,NA,NA,,4.12967,-0.767383,-0.0231356,4.05768
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,295,-10.7335,8.5,14.4497,NA,NA,,4.19648,-0.767912,-0.027796,4.12553
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,296,-10.7335,9,14.4497,NA,NA,,4.26803,-0.768516,-0.0331528,4.19814
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,297,-10.328,-9,14.7422,NA,NA,,3.97052,-0.673851,0.0336427,3.91278
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,298,-10.328,-8.5,14.7422,NA,NA,,3.89854,-0.673323,0.0282424,3.83985
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,299,-10.328,-8,14.7422,NA,NA,,3.83119,-0.672847,0.023524,3.77157
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,300,-10.328,-7.5,14.7422,NA,NA,,3.76836,-0.672437,0.0194221,3.70783
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,301,-10.328,-7,14.7422,NA,NA,,3.70992,-0.672096,0.0158704,3.6485
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,302,-10.328,-6.5,14.7422,NA,NA,,3.65572,-0.67182,0.0128093,3.59343
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,303,-10.328,-6,14.7422,NA,NA,,3.60564,-0.671604,0.0101869,3.54252
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,304,-10.328,-5.5,14.7422,NA,NA,,3.55959,-0.671438,0.0079597,3.49569
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,305,-10.328,-5,14.7422,NA,NA,,3.51754,-0.671313,0.0060895,3.45288
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,306,-10.328,-4.5,14.7422,NA,NA,,3.47944,-0.671223,0.00454265,3.41408
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,307,-10.328,-4,14.7422,NA,NA,,3.4453,-0.671159,0.0032875,3.37929
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,308,-10.328,-3.5,14.7422,NA,NA,,3.41512,-0.671116,0.00229347,3.34853
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,309,-10.328,-3,14.7422,NA,NA,,3.38892,-0.671089,0.00152995,3.32181
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,310,-10.328,-2.5,14.7422,NA,NA,,3.36671,-0.671073,0.000965858,3.29915
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,311,-10.328,-2,14.7422,NA,NA,,3.34852,-0.671064,0.00056938,3.28059
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,312,-10.328,-1.5,14.7422,NA,NA,,3.33435,-0.67106,0.000307974,3.26613
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,313,-10.328,-1,14.7422,NA,NA,,3.32423,-0.671059,0.000148457,3.25579
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,314,-10.328,-0.5,14.7422,NA,NA,,3.31815,-0.671059,5.71373E-05,3.24958
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,315,-10.328,0,14.7422,NA,NA,,3.31612,-0.671059,4.59967E-15,3.24751
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,316,-10.328,0.5,14.7422,NA,NA,,3.31815,-0.671059,-5.71373E-05,3.24958
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,317,-10.328,1,14.7422,NA,NA,,3.32423,-0.671059,-0.000148457,3.25579
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,318,-10.328,1.5,14.7422,NA,NA,,3.33435,-0.67106,-0.000307974,3.26613
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,319,-10.328,2,14.7422,NA,NA,,3.34852,-0.671064,-0.00056938,3.28059
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,320,-10.328,2.5,14.7422,NA,NA,,3.36671,-0.671073,-0.000965858,3.29915
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,321,-10.328,3,14.7422,NA,NA,,3.38892,-0.671089,-0.00152995,3.32181
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,322,-10.328,3.5,14.7422,NA,NA,,3.41512,-0.671116,-0.00229347,3.34853
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,323,-10.328,4,14.7422,NA,NA,,3.4453,-0.671159,-0.0032875,3.37929
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,324,-10.328,4.5,14.7422,NA,NA,,3.47944,-0.671223,-0.00454265,3.41408
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,325,-10.328,5,14.7422,NA,NA,,3.51754,-0.671313,-0.0060895,3.45288
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,326,-10.328,5.5,14.7422,NA,NA,,3.55959,-0.671438,-0.0079597,3.49569
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,327,-10.328,6,14.7422,NA,NA,,3.60564,-0.671604,-0.0101869,3.54252
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,328,-10.328,6.5,14.7422,NA,NA,,3.65572,-0.67182,-0.0128093,3.59343
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,329,-10.328,7,14.7422,NA,NA,,3.70992,-0.672096,-0.0158704,3.6485
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,330,-10.328,7.5,14.7422,NA,NA,,3.76836,-0.672437,-0.0194221,3.70783
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,331,-10.328,8,14.7422,NA,NA,,3.83119,-0.672847,-0.023524,3.77157
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,332,-10.328,8.5,14.7422,NA,NA,,3.89854,-0.673323,-0.0282424,3.83985
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,333,-10.328,9,14.7422,NA,NA,,3.97052,-0.673851,-0.0336427,3.91278
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,334,-9.91456,-9,15.0234,NA,NA,,3.6849,-0.587154,0.0340451,3.63766
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,335,-9.91456,-8.5,15.0234,NA,NA,,3.6125,-0.58669,0.0286022,3.56443
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,336,-9.91456,-8,15.0234,NA,NA,,3.54465,-0.586263,0.0238311,3.49575
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,337,-9.91456,-7.5,15.0234,NA,NA,,3.48126,-0.585886,0.0196714,3.43155
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,338,-9.91456,-7,15.0234,NA,NA,,3.4222,-0.585566,0.0160626,3.3717
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,339,-9.91456,-6.5,15.0234,NA,NA,,3.36737,-0.585301,0.0129482,3.31609
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,340,-9.91456,-6,15.0234,NA,NA,,3.31665,-0.585088,0.010279,3.26462
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,341,-9.91456,-5.5,15.0234,NA,NA,,3.26999,-0.58492,0.00801187,3.21724
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,342,-9.91456,-5,15.0234,NA,NA,,3.22733,-0.584792,0.00610923,3.1739
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,343,-9.91456,-4.5,15.0234,NA,NA,,3.18867,-0.584697,0.00453696,3.1346
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,344,-9.91456,-4,15.0234,NA,NA,,3.154,-0.584628,0.00326324,3.09934
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,345,-9.91456,-3.5,15.0234,NA,NA,,3.12334,-0.58458,0.00225693,3.06814
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,346,-9.91456,-3,15.0234,NA,NA,,3.09671,-0.584548,0.00148693,3.04104
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,347,-9.91456,-2.5,15.0234,NA,NA,,3.07413,-0.584528,0.000921512,3.01805
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,348,-9.91456,-2,15.0234,NA,NA,,3.05563,-0.584516,0.000528212,2.9992
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,349,-9.91456,-1.5,15.0234,NA,NA,,3.04121,-0.584509,0.000273712,2.98452
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,350,-9.91456,-1,15.0234,NA,NA,,3.03091,-0.584506,0.000123976,2.97402
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,351,-9.91456,-0.5,15.0234,NA,NA,,3.02472,-0.584505,4.44004E-05,2.96771
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,352,-9.91456,0,15.0234,NA,NA,,3.02266,-0.584505,4.57964E-15,2.96561
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,353,-9.91456,0.5,15.0234,NA,NA,,3.02472,-0.584505,-4.44004E-05,2.96771
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,354,-9.91456,1,15.0234,NA,NA,,3.03091,-0.584506,-0.000123976,2.97402
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,355,-9.91456,1.5,15.0234,NA,NA,,3.04121,-0.584509,-0.000273712,2.98452
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,356,-9.91456,2,15.0234,NA,NA,,3.05563,-0.584516,-0.000528212,2.9992
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,357,-9.91456,2.5,15.0234,NA,NA,,3.07413,-0.584528,-0.000921512,3.01805
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,358,-9.91456,3,15.0234,NA,NA,,3.09671,-0.584548,-0.00148693,3.04104
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,359,-9.91456,3.5,15.0234,NA,NA,,3.12334,-0.58458,-0.00225693,3.06814
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,360,-9.91456,4,15.0234,NA,NA,,3.154,-0.584628,-0.00326324,3.09934
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,361,-9.91456,4.5,15.0234,NA,NA,,3.18867,-0.584697,-0.00453696,3.1346
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,362,-9.91456,5,15.0234,NA,NA,,3.22733,-0.584792,-0.00610923,3.1739
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,363,-9.91456,5.5,15.0234,NA,NA,,3.26999,-0.58492,-0.00801187,3.21724
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,364,-9.91456,6,15.0234,NA,NA,,3.31665,-0.585088,-0.010279,3.26462
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,365,-9.91456,6.5,15.0234,NA,NA,,3.36737,-0.585301,-0.0129482,3.31609
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,366,-9.91456,7,15.0234,NA,NA,,3.4222,-0.585566,-0.0160626,3.3717
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,367,-9.91456,7.5,15.0234,NA,NA,,3.48126,-0.585886,-0.0196714,3.43155
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,368,-9.91456,8,15.0234,NA,NA,,3.54465,-0.586263,-0.0238311,3.49575
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,369,-9.91456,8.5,15.0234,NA,NA,,3.6125,-0.58669,-0.0286022,3.56443
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,370,-9.91456,9,15.0234,NA,NA,,3.6849,-0.587154,-0.0340451,3.63766
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,371,-9.49348,-9,15.2929,NA,NA,,3.41151,-0.508112,0.0343844,3.37328
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,372,-9.49348,-8.5,15.2929,NA,NA,,3.3387,-0.507701,0.0289015,3.29975
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,373,-9.49348,-8,15.2929,NA,NA,,3.27039,-0.507318,0.0240826,3.23072
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,374,-9.49348,-7.5,15.2929,NA,NA,,3.2065,-0.506974,0.0198722,3.16611
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,375,-9.49348,-7,15.2929,NA,NA,,3.14691,-0.506676,0.0162132,3.10581
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,376,-9.49348,-6.5,15.2929,NA,NA,,3.09153,-0.506424,0.0130529,3.04974
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,377,-9.49348,-6,15.2929,NA,NA,,3.04027,-0.506218,0.0103432,2.99782
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,378,-9.49348,-5.5,15.2929,NA,NA,,2.99308,-0.506052,0.00804231,2.94998
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,379,-9.49348,-5,15.2929,NA,NA,,2.94992,-0.505923,0.00611239,2.9062
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,380,-9.49348,-4.5,15.2929,NA,NA,,2.91077,-0.505824,0.00451939,2.86648
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,381,-9.49348,-4,15.2929,NA,NA,,2.87566,-0.505751,0.00323088,2.83083
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,382,-9.49348,-3.5,15.2929,NA,NA,,2.84459,-0.505699,0.00221537,2.79928
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,383,-9.49348,-3,15.2929,NA,NA,,2.8176,-0.505663,0.00144117,2.77185
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,384,-9.49348,-2.5,15.2929,NA,NA,,2.7947,-0.505639,0.000876051,2.74858
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,385,-9.49348,-2,15.2929,NA,NA,,2.77593,-0.505624,0.000486916,2.72949
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,386,-9.49348,-1.5,15.2929,NA,NA,,2.76131,-0.505615,0.000239805,2.71462
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,387,-9.49348,-1,15.2929,NA,NA,,2.75085,-0.50561,9.99485E-05,2.70399
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,388,-9.49348,-0.5,15.2929,NA,NA,,2.74457,-0.505607,3.19548E-05,2.6976
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,389,-9.49348,0,15.2929,NA,NA,,2.74248,-0.505607,5.11434E-15,2.69547
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,390,-9.49348,0.5,15.2929,NA,NA,,2.74457,-0.505607,-3.19548E-05,2.6976
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,391,-9.49348,1,15.2929,NA,NA,,2.75085,-0.50561,-9.99485E-05,2.70399
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,392,-9.49348,1.5,15.2929,NA,NA,,2.76131,-0.505615,-0.000239805,2.71462
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,393,-9.49348,2,15.2929,NA,NA,,2.77593,-0.505624,-0.000486916,2.72949
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,394,-9.49348,2.5,15.2929,NA,NA,,2.7947,-0.505639,-0.000876051,2.74858
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,395,-9.49348,3,15.2929,NA,NA,,2.8176,-0.505663,-0.00144117,2.77185
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,396,-9.49348,3.5,15.2929,NA,NA,,2.84459,-0.505699,-0.00221537,2.79928
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,397,-9.49348,4,15.2929,NA,NA,,2.87566,-0.505751,-0.00323088,2.83083
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,398,-9.49348,4.5,15.2929,NA,NA,,2.91077,-0.505824,-0.00451939,2.86648
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,399,-9.49348,5,15.2929,NA,NA,,2.94992,-0.505923,-0.00611239,2.9062
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,400,-9.49348,5.5,15.2929,NA,NA,,2.99308,-0.506052,-0.00804231,2.94998
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,401,-9.49348,6,15.2929,NA,NA,,3.04027,-0.506218,-0.0103432,2.99782
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,402,-9.49348,6.5,15.2929,NA,NA,,3.09153,-0.506424,-0.0130529,3.04974
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,403,-9.49348,7,15.2929,NA,NA,,3.14691,-0.506676,-0.0162132,3.10581
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,404,-9.49348,7.5,15.2929,NA,NA,,3.2065,-0.506974,-0.0198722,3.16611
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,405,-9.49348,8,15.2929,NA,NA,,3.27039,-0.507318,-0.0240826,3.23072
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,406,-9.49348,8.5,15.2929,NA,NA,,3.3387,-0.507701,-0.0289015,3.29975
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,407,-9.49348,9,15.2929,NA,NA,,3.41151,-0.508112,-0.0343844,3.37328
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,408,-9.06507,-9,15.5507,NA,NA,,3.15059,-0.436403,0.0346771,3.12003
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,409,-9.06507,-8.5,15.5507,NA,NA,,3.07741,-0.436037,0.0291567,3.04622
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,410,-9.06507,-8,15.5507,NA,NA,,3.00869,-0.435693,0.0242957,2.97687
