ODB Name,Step,Frame,Part Instance Name, Element Label,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,591,-6.59227,-1.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",119.736
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,591,-6.59227,-1.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",132.244
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,592,-6.59227,-1.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",132.228
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,592,-6.59227,-1.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",119.909
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,593,-6.59227,-0.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",120.044
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,593,-6.59227,-0.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",132.199
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,594,-6.59227,-0.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",120.118
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,594,-6.59227,-0.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",132.179
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,595,-6.59227,0.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",120.118
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,595,-6.59227,0.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",132.179
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,596,-6.59227,0.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",120.044
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,596,-6.59227,0.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",132.199
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,597,-6.59227,1.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",132.228
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,597,-6.59227,1.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",119.909
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,598,-6.59227,1.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",119.736
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,598,-6.59227,1.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",132.244
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,599,-6.59227,2.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",119.561
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,599,-6.59227,2.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",132.216
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,600,-6.59227,2.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",119.43
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,600,-6.59227,2.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",132.098
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,601,-6.59227,3.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.834
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,601,-6.59227,3.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",119.398
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,602,-6.59227,3.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",119.526
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,602,-6.59227,3.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.356
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,603,-6.59227,4.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",119.879
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,603,-6.59227,4.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",130.587
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,604,-6.59227,4.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",120.526
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,604,-6.59227,4.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",129.443
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,605,-6.59227,5.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",127.843
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,605,-6.59227,5.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",121.533
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,606,-6.59227,5.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",122.96
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,606,-6.59227,5.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",125.71
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,607,-6.59227,6.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",124.86
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,607,-6.59227,6.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",122.988
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,608,-6.59227,6.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",127.262
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,608,-6.59227,6.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",119.65
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,609,-6.59227,7.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",115.709
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,609,-6.59227,7.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",130.17
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,610,-6.59227,7.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",133.551
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,610,-6.59227,7.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",111.233
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,611,-6.59227,8.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",137.322
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,611,-6.59227,8.25,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",106.35
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,612,-6.59227,8.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",141.361
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,612,-6.59227,8.75,16.7475,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",101.252
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,613,-6.12458,-8.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",140.907
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,613,-6.12458,-8.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",102.309
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,614,-6.12458,-8.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",107.004
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,614,-6.12458,-8.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",137.165
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,615,-6.12458,-7.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",133.665
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,615,-6.12458,-7.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",111.49
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,616,-6.12458,-7.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",130.49
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,616,-6.12458,-7.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",115.624
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,617,-6.12458,-6.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",127.708
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,617,-6.12458,-6.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",119.297
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,618,-6.12458,-6.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",122.45
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,618,-6.12458,-6.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",125.345
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,619,-6.12458,-5.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",123.406
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,619,-6.12458,-5.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",125.061
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,620,-6.12458,-5.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",121.873
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,620,-6.12458,-5.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",127.145
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,621,-6.12458,-4.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",120.712
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,621,-6.12458,-4.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",128.745
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,622,-6.12458,-4.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",129.921
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,622,-6.12458,-4.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",119.878
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,623,-6.12458,-3.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",119.321
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,623,-6.12458,-3.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",130.74
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,624,-6.12458,-3.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.988
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,624,-6.12458,-3.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.276
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,625,-6.12458,-2.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.825
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,625,-6.12458,-2.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.599
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,626,-6.12458,-2.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.768
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,626,-6.12458,-2.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.78
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,627,-6.12458,-1.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.807
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,627,-6.12458,-1.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.84
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,628,-6.12458,-1.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.865
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,628,-6.12458,-1.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.857
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,629,-6.12458,-0.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.922
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,629,-6.12458,-0.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.85
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,630,-6.12458,-0.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.956
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,630,-6.12458,-0.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.841
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,631,-6.12458,0.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.841
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,631,-6.12458,0.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.956
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,632,-6.12458,0.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.922
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,632,-6.12458,0.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.85
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,633,-6.12458,1.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.865
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,633,-6.12458,1.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.857
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,634,-6.12458,1.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.807
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,634,-6.12458,1.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.84
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,635,-6.12458,2.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.768
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,635,-6.12458,2.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.78
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,636,-6.12458,2.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.825
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,636,-6.12458,2.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.599
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,637,-6.12458,3.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",118.988
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,637,-6.12458,3.25,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",131.276
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,638,-6.12458,3.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SPOS, (fraction = 1.0)",119.321
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,638,-6.12458,3.75,16.9242,ASSEMBLY_SHELL-1_ALLEL,TI,"shell < TI > < 5 section points > : SNEG, (fraction = -1.0)",130.74
